input_name,companyName,businessArea,encryptBrandId
配网（宁夏）电气有限公司,国能京源,北京市东城区雍和宫,bdd99364c599b2f41XBz3du-EQ~~
启迪水联网（银川）科技有限公司,启迪水联网,银川市西夏区西花园,5e354f80969de1141XF52N61ElQ~
启明云智（宁夏）信息科技有限公司,,,
启天通信管业（宁夏）有限公司,,,
乾藏灸医药科技（宁夏）有限公司,宁夏乾藏灸医药科技,银川市金凤区新城,29ce52b6f7363aeb1HBz3Ni9E1U~
融拓（宁夏）环保科技有限公司,徐州融拓新能源技术,绵阳,14bd0734c83cf0441HF_09S8GFY~
瑞可仕（宁夏）科技有限公司,瑞可仕(北京),西宁市城西区海湖新区,ca9026f7473329121X1_39W_FFM~
赛迈科先进材料（宁夏）有限公司,赛迈科,湖州市长兴县长兴南站,255e08ce32dad4be03V729W0GVA~
赛瑞工信科技（宁夏）有限公司,,,
三凯国际科技（宁夏）有限公司,上海三凯,上海市静安区火车站,10006b17943cef081HR_2Ny5EQ~~
三智未来（宁夏）科技有限公司,,,
森硕（宁夏）科技有限公司,森硕科技,武汉市江岸区香港路,c2b461f431d7f57a1ndy3921FlM~
森阳（宁夏）建设有限公司,森阳,北京市朝阳区望京,d565f12c536c03b603B52Ny_GA~~
善水博通（宁夏）环境科技有限公司,善水博通,银川,8ce1857d66009b941nB-3d69E1Y~
上海华源药业（宁夏）沙赛制药有限公司,太和寰睿通信技术,阜阳市太和县长征北路,883421ede49420301H190tm0EFA~
上海胜华（集团）宁夏电缆有限公司,辽宁胜华电缆,沈阳市沈北新区新城子,3b569e78a5c38cd11nF43N67EVc~
盛世百纳（宁夏）会务服务有限公司,商洛市盛世百纳广...,商洛市商州区商州区中心城区,307270856b20250f1HV53tm4GFY~
世达新科（宁夏）供应链管理有限公司,世达新科,石嘴山市大武口区步行街商城,b429b6d05ee4cb8d33Vy29W_EA~~
数云传智（宁夏）信息科技有限公司,,,
斯特朗（宁夏）环保科技有限公司,沙河口区斯特朗建...,大连市沙河口区五一广场,329f23ae1b6847701nN93t27FVo~
泰极纸业（银川）有限责任公司,银川泰极纸业,银川,d7823f774484fa541n1z2dy8F1A~
泰山（银川）石膏有限公司,泰山石膏,泰安,288da0aa52ba831b1nd70t-8F1Y~
滩羊鲜生（宁夏）牧业专业合作社,,,
汤姆森电气有限公司,汤姆森电气有限公司,银川,3247626b64312ccf03J_3d6-FQ~~
特变交联（宁夏）线缆有限公司,,,
特斯联（宁夏）科技有限公司,特斯联,北京市朝阳区左家庄,239d2af3d50590053nV72tq1EA~~
天地宁夏支护装备有限公司,,,
天津大桥银川焊丝有限公司,,,
天链(宁夏)数据科技有限公司,天链航天,北京市海淀区西北旺,ca14bfa4641c14cf1XF42ty1EA~~
天链（宁夏）数据科技有限公司,天链航天,北京市海淀区西北旺,ca14bfa4641c14cf1XF42ty1EA~~
天庆集团有限公司,天庆集团,保定市容城县雄安新区,11f6138c375ba5b91XB90tm0FVE~
天瑞豪源（宁夏）科技服务有限公司,天瑞豪源,银川市金凤区万达中心,d726be060fa0e8721nF-3960FVY~
天通银厦新材料有限公司,,,
图新设计咨询有限公司,江苏图新建设工程,北京市西城区车公庄,7ac7a337b2ba108e1HR_0t60GFA~
沃丰智慧科技（宁夏）有限公司,,,
卧龙电气银川变压器有限公司,大旗职校,南阳,a27259effe55699c1XR70t20GVI~
吾特特（宁夏）文化传播发展有限公司,,,
西北轴承有限公司,盒马鲜生,北京市海淀区上地,b3eeae786aedaa270XFz09m0
西部安全认证中心有限责任公司,,,
西部第三方检测集团（宁夏）有限公司,,,
西部电子商务股份有限公司,,,
西部新能（宁夏）电力工程设计有限公司,西部新能,银川市金凤区新城,0f3642f98c40fac61XB42d64GFY~
夏茸（宁夏）生物科技有限公司,,,
鲜控科技(宁夏)有限公司,,,
鲜控科技（宁夏）有限公司,鲜控科技,银川,d3b0b9f65ae9388f1Xd43dq8F1c~
心梦想（宁夏）科创管理有限公司,,,
心芯(宁夏)科技有限公司,,,
心芯（宁夏）科技有限公司,广州市心芯科技,佛山市南海区平洲,d1a3e80bbf3ce3b103V82tW5EFU~
欣科（宁夏）信息科技有限公司,欣科检测校准,牡丹江,338cc947d6adbd9e1XZ439u-FlU~
新上仕（宁夏）科技有限公司,,,
信恒工业自动化（银川）有限公司,,,
兴乐集团宁夏电缆有限公司,兴乐集团宁夏电缆,银川市永宁县望远,598919685c0ff2df1HB73ti0Elc~
徐州中煤（宁夏）钢结构建设有限公司,,,
迅驰工业（银川）有限公司,迅驰科技,银川市兴庆区玉皇阁北街,8827bccc1e422b691XZ509m-EQ~~
一工机器人银川有限公司,一工机器人银川,银川,a87afb2112a270551H170t29FFA~
壹禾文化控股集团（宁夏）有限公司,壹禾文化,银川市金凤区大阅城,999ffba44aa8f6f61XV_39y0E1s~
银川阿凡达机器人科技有限公司,银川阿凡达,银川市西夏区西花园,b6b272011ff9a0571nZz3925Els~
银川艾齿口腔医院有限公司,艾齿口腔医院,银川,82cfd9b7fef401621nZ_3ty9GFM~
银川艾尼工业科技开发股份有限公司,艾尼工业,银川,5abd454cff7129f11XR83NS4ElE~
银川艾森达新材料发展有限公司,,,
银川爱必达园艺有限公司,银川爱必达公司,银川市兴庆区中国银川国际商贸城,b43eda73fc9de31103R_3dy-FVo~
银川爱如生信息科技有限公司,爱如生,北京市朝阳区国贸,a701ae502d9086721nRy0ty8F1A~
银川奥特信息技术股份公司,奥特股份,银川市金凤区宝湖市场,30514ed636eb9e601HJ-2tq7EVY~
银川保绿特生物技术有限公司,,,
银川贝昂得医学检验实验室有限公司,,,
银川贝尔利科技有限公司,,,
银川边塞人家食品有限公司,边塞人家,银川,5d0ad8fdfd49af111nB_2d60EFQ~
银川博康医院（有限公司）,银川博康医院,银川,adb23379c20e0f131nRz3Ni5F1Q~
银川诚净和机械设备科技有限公司,诚净和机械,银川,4c0e9b1333034bd31nV62dq5FlU~
银川大前进网络技术咨询有限公司,大前进网络,银川市金凤区万达中心,3f96abf0ea72ebde1nV629q7GQ~~
银川大重化工设备有限公司,鞍山大重机电,鞍山市铁西区人民路沿线,13d6945de5e909580X1839S4Fw~~
银川戴尔瑞养殖种植专业合作社,,,
银川导医通互联网医院有限公司,导医通,海口,320a1c7a624732e103R72967
银川德钢机械制造有限公司,,,
银川德锐斯工贸有限公司,德锐斯,武汉,09bba2e2594a957a1XF729W1FlQ~
银川电气配套设备制造有限公司,银川电气,银川市贺兰县德胜,46c6cd1cbfdde1541HB63N-9Flo~
银川丁香互联网医院有限公司,盒马鲜生,上海市浦东新区陆家嘴,b3eeae786aedaa270XFz09m0
银川东方气力运输设备有限公司,,,
银川方达电子系统工程有限公司,银川方达电子,银川市金凤区宝湖市场,2127e32cf95092991nVz3Ni8FVE~
银川凤仪堂生物工程有限公司,凤仪生物,银川,68868abb1148ffe20HV62N-1GQ~~
银川国基巩固工程有限公司,,,
银川昊宇通汽车检测有限公司,昊宇通医药科技,南京市玄武区卫岗,842ba1cddf54bd5e1XZ42N-9GVM~
银川浩科科技咨询有限公司,北京浩科文化有限公司,北京市大兴区黄村,4cabc01734829f011HJ_3t67FFo~
银川合宜科技有限公司,银川合宜科技有限公司,银川,21d87a48c28762871X1z3dq4E1E~
银川恒瑞通彩色印刷有限公司,,,
银川恒源兴银砼业有限公司,,,
银川衡正信诚检测有限公司,衡正信诚,银川,825348d2a563f5501nZ_3d-7ElA~
银川弘瑞达工贸有限公司,银川弘瑞达,银川市永宁县望远,45acf4f44457006933F92t-_FA~~
银川弘跃科技有限公司,弘跃集团,上海市浦东新区祝桥,3aaa1c4f1c323aca1HJ42NW9FlM~
银川红日电线电缆有限公司,上海红日康养企业管理,上海市杨浦区控江地区,ee9e65c84643727f1HBz29-1FlU~
银川鸿胜盈隆新型保温材料有限公司,,,
银川鸿盛果蔬种植专业合作社,,,
银川华安医院有限公司,银川华安医院,银川市金凤区新城,bdc300614e2618ad1Hd_0t24F1o~
银川华信智信息技术有限公司,华新智,宝鸡市渭滨区姜谭路,3bb43b3bcd92f8d31X1-2tm6GVc~
银川汇成科技有限公司,合肥新汇成微电子,扬州,4bca4fefab5d92981XJ62dW7GFY~
银川汇庆电力工贸有限公司,汇庆商贸有限公司,杭州市拱墅区上塘,a59737f0ecf31f821Hd42Ni-EVE~
银川嘉翔科技发展有限公司,,,
银川健康医疗数字服务有限公司,健康医疗数字服务...,银川市金凤区阅海,eb2668fc925e9be11n1_3dS5FVA~
银川金沃精工科技有限公司,金沃酒店,淮安市清江浦区开发区,f7317190f697bfb91nd72dm8ElU~
银川精齿机械有限公司,利川市精齿口腔诊所,恩施土家族苗族自治州,c1a923eba433a73403d62NW5ElM~
银川军浩兰砼业有限责任公司,,,
银川凯创机械制造有限公司,凯创,银川,194f757d091363851X1_0t2_GFE~
银川康地反刍动物营养科技有限公司,,,
银川科海生物技术有限公司,海底捞餐饮,北京市大兴区亦庄,7b3ef9d7d35c486e1XZ93d67Fw~~
银川鲲鹏出海信息科技有限公司,厦门鲲鹏出海贸易,厦门市思明区莲前,41430ef91d771ad41H183t-9GFU~
银川兰达化工科技有限公司,兰达科技有限公司,汕头市澄海区莲下镇,a35bafe0c873847a1Xd63dm5FFs~
银川蓝电电力高压技术有限公司,银川蓝电,银川市永宁县望远,9a7238351e9b4ba31Hx_2t2-FFc~
银川蓝杰机床附件有限公司,银川蓝杰机床附件,银川,ef0dcc399fd237501HN43tu8GFI~
银川老绵羊食品有限公司,老绵羊,天水市秦州区华联商厦,83d23cdd30a7e7821nZ429-6Els~
银川雷利祥电气有限公司,雷利祥,银川市金凤区新城,1c3636156c0b94ce33V92Ni1FQ~~
银川连华科技发展有限公司,连华,银川,b8177694d199b03d1Xdy2N65EFU~
银川林茂玻璃有限公司,林茂市政,苏州市吴江区松陵,e130bcc4152d5a991nJ429S4F1Y~
银川隆基光伏科技有限公司,隆基建设工程,安顺市西秀区多彩万象城,783700ce974d6b281nd53Nu4GVo~
银川隆基硅材料有限公司,银川隆基,银川市西夏区同心路,3843221231ba88841Xx_3du9
银川绿之川园艺专业合作社,绿之川园林绿化,长治市潞州区一中,c8ed6f65aa3cfa8f0XB93d27GA~~
银川美食美客食品有限公司,美食美客,银川,bac33fab6bdbc4cd1XB70t-5EFc~
银川美中嘉和互联网医院有限公司,美中嘉和集团,北京市朝阳区工体,43037285ad9ab06a1nB-0t-_GFc~
银川珉玉电子科技有限公司,珉玉,银川市金凤区宝湖市场,c045ece4ba0ede2c1nVz09u5Flo~
银川明能电气有限公司,银川明能电气有限公司,银川,14d66dc015e1c47b1Hd429W1GVQ~
银川蒲尚葡萄酒有限公司,,,
银川普软信息技术有限公司,,,
银川七彩涂饰有限公司,银川七彩涂饰有限公司,银川市永宁县望远,52c9d13077e8dd9f1Hx42N-9FFU~
银川乾景电子科技有限公司,乾景勘测,武汉市武昌区水果湖,dfbe29e54c783b4e1nd829u6Elc~
银川俏王婆食品有限公司,银川王婆,银川市金凤区大阅城,415eb563989731c01XF729S1FA~~
银川清华紫光科技有限公司,清华紫光,银川市金凤区万达中心,5bd672a122b98fa21nZ609q8E1E~
银川庆丰丰达科技有限公司,,,
银川仁达无害化处理有限公司,,,
银川融神威自动化仪表厂（有限公司）,融神威,银川市贺兰县德胜,d9f85edadc744e501nN839i4F1s~
银川瑞安祥消防安全技术工程有限公司,银川瑞安祥消防安...,银川,771333b74878296e1XB-0968GFI~
银川瑞海陈技术咨询服务有限公司,银川瑞海陈,银川市金凤区大阅城,66b14e76423d25b71XJy2t68F1E~
银川瑞通方胜信息技术有限公司,,,
银川润泽源节水科技有限公司,,,
银川三利酱醋有限责任公司,,,
银川森淼工程有限公司,银川森淼工程有限公司,银川市永宁县望远,55d6ee48c743bcfd33Z92dm6EQ~~
银川上医堂中医医院有限公司,深圳市沃德同佳健...,深圳市南山区科技园,4d928c639c8c79b41HF_3dy0EFM~
银川市艾尼散热器有限公司,,,
银川市成通建设工程有限公司,淘吾家,济南市天桥区小清河,647313700a5e25b91nV53Nm9EFs~
银川市城市规划设计研究院有限公司,银川市院,银川市兴庆区湖滨街,38273743bf8888bd33Z90925Eg~~
银川市川雨节水灌溉有限公司,川雨节水,银川市永宁县望远,a2394b10085c38711nV62di4FA~~
银川市房地产测绘中心（有限公司）,,,
银川市富邦印刷包装有限公司,富邦,银川,04e548b45c546f041HF80tq6EVU~
银川市富泰华家具有限公司,富泰华家具,银川市兴庆区胜利街,cd4bc0f68ffb48fd0HB_2tW5Eg~~
银川市供水水质监测研究所有限公司,,,
银川市贺兰山莲花山建材有限公司,,,
银川市恒益达机械有限公司,,,
银川市华银电线电缆有限公司,益丰大药房,南京市栖霞区仙林大学城,fd6655f3da717eed1Xdy3dy6GFc~
银川市乐味食品有限公司,,,
银川市立恒电气设备有限公司,立恒集团,银川,22a4f21bfbefe70f1nNy09u7EFs~
银川市联合商检科技有限公司,,,
银川市容尔科技有限公司,杭州容尔装饰有限公司,湖州,38592ff7016f5e861nN52tq5Flo~
银川市长城液压有限责任公司,,,
银川市正禹水利水电工程质量检测有限公司,蚌埠正禹金属材料销售,蚌埠市蚌山区蚌埠高新区,62d60a036f3a956b1HR40920GVI~
银川市致远出租汽车服务有限公司,,,
银川市智卓信科技有限公司,,,
银川市综合检验检测有限公司,烤匠,北京市朝阳区双井,de35f4e373e5c3d00XF809i-EA~~
银川蔬果鲜蔬菜专业合作社,蔬果鲜,银川市永宁县望远,ab96991eaa0643f91nVy29S9FlM~
银川思思食品有限公司,珠海市思思烘焙食品,珠海市香洲区前山,54b79c9d88e2c1da1H1-29u6EVI~
银川四海丰盈保温材料有限公司,,,
银川松林数控科技有限公司,银川松林,银川市金凤区新城,d4b5684e52dfbbd21HF70t20E1A~
银川特种轴承有限公司,,,
银川天恩电气集团有限公司,天恩电气,银川市永宁县望远,0961318e7f22ac011HJ709--GA~~
银川天脉网络科技有限公司,天脉网络,银川市兴庆区新华,7faa7488f61fe8431nB50926EQ~~
银川天一海腾工贸有限公司,,,
银川天源盛衡器有限公司,,,
银川天卓生物科技有限公司,天卓,济南市历城区还乡店,0a6272a956f5a9e00XZz3Nm6FQ~~
银川田永成医学美容有限责任公司,田永成医学美容,北京市朝阳区大望路,ceddb8359c3be93e0HB83Nu7Ew~~
银川铁狮环保设备有限公司,银川铁狮环保设备,吴忠,704d8ff9daa67ca71Xx729--F1M~
银川通昌绿洁日化有限公司,,,
银川通达工程技术有限公司,北京宇创成泰科技,北京市昌平区城南,75e4121d86f0e1891H1y3du9ElM~
银川图泰克科技有限公司,图泰克,银川市金凤区宝湖市场,a7e1adeadf3a0fc91nF73dm8EFQ~
银川图泰克模具技术有限公司,图泰克,银川市金凤区宝湖市场,a7e1adeadf3a0fc91nF73dm8EFQ~
银川网星电子科技有限公司,佛山市网星网络科技,佛山,9645a4ef02c6fade1H152dm-F1M~
银川威力传动技术股份有限公司,,,
银川威马电机有限责任公司,威马电机,银川市西夏区同心路,4085cf993d98a1861nB92Ni8FVo~
银川维视阅互联网医院有限公司,维视阅互联网医院,银川市西夏区西花园,a147cb8dfee1c4910Hd_2d-1Fw~~
银川文达新机械制造有限公司,,,
银川沃尔森节水灌溉有限公司,银川沃尔森节水灌溉,银川,4825e5c2d5adeabb1HF62d-5F1Y~
银川西部大森数控技术有限公司,西部大森数控技术公司,银川市西夏区北京西路,ce0060f6ac375e3a1HJ52tS_FlY~
银川喜乐互联网医院有限公司,喜乐互联网医院,银川市金凤区阅海,35cc39022e346cf70Hx-2di5EA~~
银川翔峰制冷技术有限公司,银川翔峰制冷技术,银川市金凤区新城,ab6c388d04b7507c1XJ-3t25F1c~
银川翔通公交传媒有限公司,翔通传媒,银川市兴庆区前进街,af7e1ec4768658071XZz3dq5FQ~~
银川欣安瑞电气有限公司,欣安瑞,银川市贺兰县颐和苑,4f6a14f777ebe2481Hd_2N-_GVY~
银川信远轴承制造有限公司,信远轴承,银川,c0d933e08b00b3731HRy29S-FFI~
银川一方玻璃棉有限公司,杭州一方净水科技...,临沂,3dc8ed68d57d78c11nJ53tm6EVc~
银川伊百盛生物工程有限公司,,,
银川伊光食品厂,LI NAI ER,呼和浩特市赛罕区大学东路,94a2009e76992bd20nZ509S8FQ~~
银川伊品香油脂有限公司,,,
银川怡祥电力设备制造维修有限公司,银川怡祥机械,银川市西夏区西花园,ca4620966c5560b11XRy2tq9EVI~
银川怡祥矿山机械制造有限公司,银川怡祥矿山机械公司,银川市西夏区西花园,c5bc438e1e62a0b31XR42dy0GFA~
银川银丰食品有限公司,银丰食品,银川市贺兰县德胜,0fdc7158842efd661ndz2NW6GFU~
银川银戈信息技术有限公司,银川银戈信息技术,银川市西夏区西花园,dba9eb4cb9512a4433xy3dW1EQ~~
银川英奥特自控股份有限公司,英奥特,银川市西夏区西花园,30bfb674ec9d5ff21nJ43N25EFQ~
银川优医达互联网医院有限公司,优医达互联网医院,银川市西夏区北京西路,dc827ba3c31e7c1a1HR53N65FVo~
银川猿创互联网医院有限公司,,,
银川展芯科技有限公司,展芯科技,深圳市南山区南头,e5a062cd62e02f991HR53ty1
银川正人科技工程有限公司,上海驰加汽车用品贸易,保定,5984820d7b43bd541XN83Nq_E1c~
银川知微生物科技有限公司,,,
银川致皓义齿科技有限公司,,,
银川致远交建科技有限公司,,,
银川智慧城市科技发展有限公司,,,
银川智慧冷链物流有限公司,,,
银川智慧食品安全检验检测中心（有限公司）,科大讯飞,北京市海淀区上地,b01839ea2a062a5c1n1_3dU~
银川智慧信息科技有限公司,科大讯飞,北京市海淀区上地,b01839ea2a062a5c1n1_3dU~
银川中博联合电气有限公司,,,
银川中电光谷科技产业发展有限公司,,,
银川中房物业智能科技有限公司,银川中房物业,银川,5366290721c2d2af1HRy39i9E1U~
银川中科环保电力有限公司,中科体检,宜春市袁州区明月北路,9640aeda457baf2233V909i-Fg~~
银川中科元昊科技有限公司,,,
银川中小在线资信服务有限公司,,,
银川中轴智造小镇科技发展有限公司,,,
银川卓一园林绿化工程有限公司,卓一地产,威海市环翠区九龙城,72f8a2f18f65ced61XF90ty-Fg~~
永宁县昊香源食用油有限公司,,,
永宁县惠丰现代农业种植专业合作社,惠丰农业发展,澄迈,a1b44b89a6fa54a51nd92N25EVo~
永宁县伟国农业专业合作社,,,
永宁县信杰食用菌专业合作社,,,
友连（宁夏）科技有限公司,广州市友连网络科技,广州市番禺区市桥,c2637e143b8198fa03Z63dm7GVo~
煜金达（宁夏）建材科技有限公司,安徽煜金达,阜阳市颍州区淮河路,aa85a7bb5807fec61n1y39q8FVc~
阅宁科技（宁夏）有限公司,,,
云铂（宁夏）科技有限公司,云铂电器,佛山市顺德区杏坛,acadcd68fe2031251XB_39m9EFE~
云舟（宁夏）能源科技有限责任公司,云舟科技,银川市金凤区宝湖市场,0dcc83bffc4825941XR-3tS_EVE~
泽昕科技（宁夏）有限公司,宁夏泽凌科技有限公司,银川市金凤区附属医院,2a644e5bba58753803V63dS1EVQ~
长燃智享(宁夏)新能源科技有限公司,,,
长燃智享（宁夏）新能源科技有限公司,宁夏长燃智享新能...,北京市朝阳区西坝河,f556cbb004799da31HB-2di8E1E~
长润安测科技有限公司,长润安测科技有限公司,北京市昌平区北七家,00fed61b376613ff1HZz2NS4FlE~
长润放射科技（宁夏）有限公司,长润安测科技有限公司,北京市昌平区北七家,00fed61b376613ff1HZz2NS4FlE~
知了（宁夏）信息科技有限公司,知了信息,无锡市梁溪区崇安寺,9aea4cbccb3376a83nB82Nm6FA~~
智感科技（宁夏）有限公司,智感科技,银川市兴庆区蓝泰广场,10dd4429a16d68ad1HB929m9EVU~
智芯慧融（宁夏）数字科技有限公司,智芯慧融,银川市金凤区宝湖市场,3c9915c19881594b1HZ73tq9EVI~
智瀛信息科技（宁夏）有限公司,滨州市智瀛职业培...,滨州市滨城区万达,b558e0df055de4501H173Nu-F1A~
中晟运达（宁夏）供应链管理有限责任公司,,,
中电建宁夏工程有限公司,公众,北京市海淀区中关村,660685e1c83fb0bc33F63t-5Eg~~
中电科翌智航（宁夏）科技有限公司,中电科翌智航,银川市金凤区阅海,44e96b7681aea30f1nd42t29FlQ~
中电算力科技应用（宁夏）有限公司,中电算力,银川市金凤区宝湖市场,24d4b57449b269ca1Xdz39u0FVs~
中发建业（宁夏）环境科技有限公司,,,
中航（宁夏）生物股份有限公司,中航生物,杭州市西湖区西溪,167eb4b402f4505e1XBy3dy6FVI~
中环科工（宁夏）生态环境设计院有限公司,中环科工,银川市兴庆区富宁街,58632f2ccd92f17a1HR_39S5FFo~
中技安全科技有限公司,中技安全科技有限公司,银川市金凤区阅海,9b4504e821c57f921XB63ty6EVQ~
中交基础设施养护集团宁夏工程有限公司,中交基础设施养护,沧州,43800ca455449b551X1_09q0GFE~
中节能国机联合电力（宁夏）有限公司,,,
中节能宁夏新能源股份有限公司,,,
中科嘉创碳金（宁夏）新材料科技有限公司,,,
中科天际科技股份有限公司,中科天际,银川,230bf06fc01d0d9f1ndz3Nq-FVA~
中联玉德设计咨询有限公司,中联玉德,银川市金凤区唐徕,a14e1398e9bfd23f1XF639y9FlI~
中粮长城葡萄酒（宁夏）有限公司,,,
中亮（宁夏）实业有限公司,中亮,银川,6970a3fcb9b7e6bd1XR63925FVE~
中霖思源（宁夏）生态科技有限公司,宁夏中霖思源生态科技,银川,49622cddd131d2f01Hd529-8ElI~
中能投（宁夏）  电力工程有限公司,中能投(宁夏)电力,银川市兴庆区宝湖东路,c3f02dc03cd88c5b1XRz29m4E1c~
中启源(宁夏)生物科技有限公司,宁夏中启源生物科技,银川,8b83f4379add5d2b1XB529S5GVM~
中启源（宁夏）生物科技有限公司,宁夏中启源生物科技,银川,8b83f4379add5d2b1XB529S5GVM~
中天云创（宁夏）信息科技有限公司,中天云创广告,北京市大兴区西红门,6523aea82e7445351XJ52dm-GFc~
中铁建大桥工程局集团西北工程有限公司,靖江中铁建大桥工程局,泰州,e97de00f776fec711XB42d6_ElI~
中通创新（宁夏）信息与环保技术有限公司,宁夏中通创新信息...,银川市金凤区阅海,3da8ef30efcdfd7a1XB639y0GVA~
中新重远(宁夏）检测技术有限公司,,,
中英阿诺康（宁夏）生物科技有限公司,,,
中源智信（宁夏）  电力技术有限公司,渭南中源智信企业管理,渭南,ae5c7969fd7494b003Rz2d-1EFs~
中云天创（宁夏）科技有限公司,中云天创,北京市朝阳区朝外,a2b907d786d5e0741HR72dW_ElI~
中再云汇(宁夏)环保科技有限公司,中再云汇,北京市西城区金融街,1ecd4a340ffe16b81Xd62N-4FVA~
中再云汇（宁夏）环保科技有限公司,中再云汇,北京市西城区金融街,1ecd4a340ffe16b81Xd62N-4FVA~
仲检（宁夏）技术服务有限公司,仲检集团,银川,eb425a6fcabb2f321XV-3Nq1EVI~
仲检检测（集团）有限公司,仲检集团,银川,eb425a6fcabb2f321XV-3Nq1EVI~
重立智能科技（宁夏）有限公司,重立,太原市小店区坞城路,2ccd4f6bb876f86d1nd73tS5E1o~
紫夏（宁夏）生物科技有限公司,宁夏紫夏生物科技,银川市金凤区人民广场,99512b4ba37b47c01HV73929GVo~
